"Date","HomeTeam","AwayTeam","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Stadium","daily.summary","daily.icon","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.precipType","daily.temperatureHigh","daily.temperatureLow","daily.apparentTemperatureHigh","daily.apparentTemperatureLow","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.visibility","daily.temperatureMin","daily.temperatureMax","daily.apparentTemperatureMin","daily.apparentTemperatureMax"
"2016-12-14","Stoke","Southampton","D",0,0,"D",5,15,3,4,9,10,3,11,1,2,1,0,"bet365 Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.52,0,0,0,"",52.41,43.33,52.41,43.33,45.45,0.88,1017.36,2.66,9.1,157,0.6,0,5.95,43.33,52.41,43.33,52.41
"2016-12-14","Sunderland","Chelsea","A",0,1,"A",8,19,3,6,15,10,5,5,3,2,0,0,"Stadium of Light","Foggy in the morning.","fog",0.52,4e-04,0.0061,0.69,"rain",50.5,43.41,50.5,41.82,46.29,0.92,1015.7,2.23,9.69,185,0.46,0,3.81,45.71,50.5,45.71,50.5
"2016-12-14","Tottenham","Hull","H",1,0,"H",27,10,9,5,6,14,5,5,0,2,0,0,"White Hart Lane","Foggy in the morning.","fog",0.52,0,8e-04,0,"",55.92,43.3,55.92,43.3,45.8,0.87,1019.92,2.59,8.25,147,0.38,1,4.67,44.42,55.92,43.86,55.92
"2016-12-14","West Brom","Swansea","H",0,0,"D",13,8,4,4,8,8,0,11,0,0,0,0,"The Hawthorns","Partly cloudy until afternoon.","partly-cloudy-day",0.52,0,0,0,"",52.36,43.53,52.36,42.45,45.78,0.91,1017.99,3.6,10.16,157,0.42,0,4.79,43.53,52.36,42.45,52.36
"2016-12-14","West Ham","Burnley","H",1,0,"H",20,8,7,2,12,15,6,1,0,2,0,0,"London Stadium","Partly cloudy until afternoon.","partly-cloudy-day",0.52,0,8e-04,0,"",55.9,43.55,55.9,43.55,45.56,0.86,1019.94,2.51,8.43,145,0.41,1,4.64,44.49,55.9,44.3,55.9
"2016-12-17","Crystal Palace","Chelsea","A",0,1,"A",6,13,2,6,12,15,5,3,2,3,0,0,"Selhurst Park","Foggy throughout the day.","fog",0.63,0,0,0,"",45.32,42.92,45.32,42.92,42.9,0.98,1037.5,0.47,2.36,260,0.81,0,1.01,39.63,45.32,39.63,45.32
"2016-12-17","Middlesbrough","Swansea","H",2,0,"H",10,14,4,2,10,11,3,8,1,0,0,0,"Riverside Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.63,0,0,0,"",48.51,40.3,48.51,40.3,42.77,0.96,1037.04,0.7,3.8,212,0.59,0,3.91,41.41,48.51,41.41,48.51
"2016-12-17","Stoke","Leicester","D",2,0,"H",16,14,7,8,9,12,9,9,2,6,0,1,"bet365 Stadium","Foggy in the evening.","fog",0.63,0,0,0,"",46.27,36.39,46.27,36.39,41.31,0.94,1037,0.25,1.91,219,0.78,0,2.75,37.71,46.27,37.71,46.27
"2016-12-17","Sunderland","Watford","H",0,0,"D",12,9,4,4,10,9,4,11,1,2,0,0,"Stadium of Light","Partly cloudy in the morning.","partly-cloudy-night",0.63,1e-04,0.0014,0.21,"rain",44.69,41.53,44.69,40.12,38.68,0.92,1034.34,1.92,8.29,249,0.32,0,6.56,36.26,44.69,36.26,44.69
"2016-12-17","West Brom","Man United","A",0,1,"A",10,10,1,5,9,13,2,3,3,3,0,0,"The Hawthorns","Foggy in the morning.","fog",0.63,0,0,0,"",48.31,38.83,48.31,38.83,42.75,0.95,1037.09,0.46,3.24,212,0.76,0,3.56,40.1,48.31,40.1,48.31
"2016-12-17","West Ham","Hull","H",0,0,"D",18,16,6,5,13,9,10,6,2,4,0,0,"London Stadium","Foggy throughout the day.","fog",0.63,0,0,0,"",45.51,43.67,45.51,43.67,42.55,0.96,1037.48,0.75,2.59,259,0.91,0,0.55,39.95,45.51,39.95,45.51
"2016-12-18","Bournemouth","Southampton","A",1,1,"D",10,14,5,8,6,12,7,4,0,2,0,0,"Dean Court","Foggy starting in the evening.","fog",0.66,0,0,0,"",45.29,38.65,45.29,38.65,42.25,0.95,1036.39,1.22,4.65,317,0.86,1,1.75,38.65,46.9,38.65,46.9
"2016-12-18","Man City","Arsenal","H",0,1,"A",14,6,5,1,9,13,8,1,4,2,0,0,"City of Manchester Stadium","Clear throughout the day.","clear-day",0.66,0,0,0,"",44.73,39.12,44.73,39.12,39.29,0.93,1035.3,0.35,2.56,269,0.14,0,5.34,38.26,44.73,38.26,44.73
"2016-12-18","Tottenham","Burnley","H",1,1,"D",30,5,9,2,10,11,11,2,1,2,0,0,"White Hart Lane","Foggy until afternoon.","fog",0.66,0,4e-04,0,"",46.03,41.14,46.03,41.14,42.62,0.94,1036.17,0.73,3.16,263,0.96,0,1.95,42.19,46.03,42.19,46.03
"2016-12-19","Everton","Liverpool","A",0,0,"D",6,11,1,4,13,9,1,6,3,1,0,0,"Goodison Park","Mostly cloudy throughout the day.","partly-cloudy-night",0.7,0,0,0,"",46.8,42.39,46.8,37.08,42.2,0.96,1027.46,0.11,3.01,108,0.53,0,4.94,38.83,46.8,38.83,46.8
"2016-12-26","Arsenal","West Brom","H",0,0,"D",26,3,11,1,11,7,6,5,2,1,0,0,"Emirates Stadium","Clear throughout the day.","clear-day",0.91,0.001,0.0121,0.65,"rain",46.65,31.58,43.71,31.58,38.41,0.8,1031.54,3.96,14.37,273,0.25,0,6.09,36.34,53.56,36.34,53.56
"2016-12-26","Burnley","Middlesbrough","H",0,0,"D",6,8,4,2,17,18,7,3,6,5,0,0,"Turf Moor","Partly cloudy throughout the day.","partly-cloudy-day",0.91,9e-04,0.0089,0.84,"rain",43.1,37.37,37.31,34.65,35.48,0.77,1026.7,9.1,24.41,270,0.36,0,6.18,40.74,44.34,34.57,40.41
"2016-12-26","Chelsea","Bournemouth","H",1,0,"H",14,7,4,3,13,14,5,5,1,1,0,0,"Stamford Bridge","Partly cloudy in the morning.","partly-cloudy-night",0.91,0.0011,0.014,0.69,"rain",46.94,31.15,44.11,31.15,38.43,0.79,1031.6,3.87,14.35,272,0.31,0,6.09,36.3,53.77,36.3,53.77
"2016-12-26","Hull","Man City","A",0,0,"D",10,16,3,6,11,14,4,7,1,0,0,0,"KCOM Stadium","Partly cloudy in the morning.","partly-cloudy-night",0.91,0,0,0,"",45.03,36.79,39.26,33.2,35,0.72,1025.21,10.94,27.88,263,0.23,0,6.22,41.14,47.61,34.03,43.04
"2016-12-26","Leicester","Everton","A",0,0,"D",7,8,2,3,14,7,3,4,3,0,0,0,"King Power Stadium","Clear throughout the day.","clear-day",0.91,7e-04,0.011,0.8,"rain",45.68,32.31,41.71,32.31,35.11,0.75,1029.96,5.85,17.62,258,0.39,0,6.21,37.82,46.07,34.82,42.51
"2016-12-26","Man United","Sunderland","H",1,0,"H",26,7,9,4,6,9,5,5,1,1,0,0,"Old Trafford","Mostly cloudy throughout the day.","partly-cloudy-day",0.91,6e-04,0.0078,0.76,"rain",44.97,34.99,40.05,34.99,35.64,0.73,1028.69,7.31,21.52,273,0.51,0,6.13,41.84,45.61,37.58,43.35
"2016-12-26","Swansea","West Ham","A",0,1,"A",14,14,7,7,10,12,8,4,0,0,0,0,"Liberty Stadium","Mostly cloudy throughout the day.","partly-cloudy-night",0.91,0,0,0,"",47.65,33.22,43.11,33.22,38.34,0.81,1033.83,7.32,16.45,281,0.47,0,6.15,36.59,48.07,36.38,44.25
"2016-12-26","Watford","Crystal Palace","D",0,1,"A",9,10,3,4,18,17,7,3,2,4,0,0,"Vicarage Road","Partly cloudy until afternoon.","partly-cloudy-day",0.91,0.0011,0.0132,0.73,"rain",45.96,30.2,43.11,30.2,38.33,0.81,1031.61,4.08,14.58,271,0.34,0,6.14,35.55,53.28,35.55,53.28
"2016-12-27","Liverpool","Stoke","H",2,1,"H",20,6,6,2,9,6,8,2,0,1,0,0,"Anfield","Partly cloudy until evening.","partly-cloudy-day",0.94,0,0,0,"",42.13,30.51,42.13,27.1,34.79,0.89,1042.31,1.58,6.4,206,0.29,0,6.22,32.41,42.13,32.41,42.13
"2016-12-28","Southampton","Tottenham","A",1,1,"D",9,17,2,5,7,16,2,10,1,4,1,0,"St Mary's Stadium","Partly cloudy in the morning.","partly-cloudy-night",0.97,0,6e-04,0,"",46.62,30.4,44.34,30.4,35.09,0.9,1041.7,2.26,9,103,0.31,1,4.87,32.09,46.62,32.09,44.34
"2016-12-30","Hull","Everton","D",1,1,"D",13,20,4,7,10,13,5,5,2,2,0,0,"KCOM Stadium","Foggy starting in the afternoon, continuing until evening.","fog",0.04,0,0,0,"",43.43,39.52,38.58,34.36,37,0.96,1032.09,6.09,12.35,212,0.39,0,2.92,33.66,43.43,29.68,38.58
"2016-12-31","Burnley","Sunderland","H",1,0,"H",16,11,6,3,10,8,6,2,1,1,0,0,"Turf Moor","Light rain overnight.","rain",0.07,0,0,0,"",48.53,38.47,44.99,34.78,43.26,0.86,1025.2,7.09,14.12,258,0.71,0,6.18,46.2,48.53,42.81,44.99
"2016-12-31","Chelsea","Stoke","H",1,0,"H",18,5,7,2,12,10,8,3,3,2,0,0,"Stamford Bridge","Foggy in the morning.","fog",0.07,0,2e-04,0,"",46.61,42.23,46.61,41.99,41.48,0.94,1030.82,1.93,7.58,229,0.92,0,3.77,38.45,46.61,38.45,46.61
"2016-12-31","Leicester","West Ham","H",1,0,"H",12,25,4,5,11,8,7,7,5,3,0,0,"King Power Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.07,0,0,0,"",47.55,44.18,45.51,41.57,43.01,0.93,1028.73,4.81,10.47,213,0.72,0,4.7,41.91,47.55,38.63,45.51
"2016-12-31","Liverpool","Man City","H",1,0,"H",5,9,1,2,12,12,4,6,2,1,0,0,"Anfield","Mostly cloudy throughout the day.","partly-cloudy-day",0.07,0,0,0,"",49.64,40.64,48.64,35.77,43.92,0.87,1027.07,3.9,12.26,229,0.75,0,6.21,43.5,49.64,43.5,48.64
"2016-12-31","Man United","Middlesbrough","H",0,0,"D",32,9,12,2,9,14,12,2,1,1,0,0,"Old Trafford","Mostly cloudy throughout the day.","partly-cloudy-day",0.07,0,0,0,"",49.22,40.52,48.78,38.55,43.44,0.86,1027.11,3.02,9.57,236,0.93,0,6.11,45.37,49.22,45.37,48.78
"2016-12-31","Southampton","West Brom","A",1,1,"D",10,7,1,3,13,17,8,3,1,3,1,0,"St Mary's Stadium","Foggy in the morning.","fog",0.07,0,8e-04,0,"",47.52,42.24,47.52,41.24,41.35,0.95,1031.27,1.22,6.72,217,0.86,1,2.72,37.68,47.52,37.68,47.52
"2016-12-31","Swansea","Bournemouth","A",0,2,"A",14,11,5,6,14,9,4,3,2,0,0,0,"Liberty Stadium","Foggy in the morning.","fog",0.07,0,0,0,"",48.39,45.41,47.43,42.66,46.77,0.97,1030.57,3.62,12.34,223,0.81,0,4.06,46.54,48.39,42.66,47.43
"2017-01-01","Arsenal","Crystal Palace","H",1,0,"H",22,7,7,4,9,7,8,4,1,1,0,0,"Emirates Stadium","Light rain starting in the afternoon, continuing until evening.","rain",0.1,0.007,0.0347,0.74,"rain",48.45,34.23,48.45,32.5,41.06,0.93,1006.78916666667,0.41,12.94,307,0.83,0,4.9,39.36,48.45,36,48.45
"2017-01-01","Watford","Tottenham","A",0,3,"A",6,19,2,6,11,6,0,3,3,0,0,0,"Vicarage Road","Light rain starting in the afternoon, continuing until evening.","rain",0.1,0.0084,0.0423,0.83,"rain",47.56,33.73,47.15,31.66,40.81,0.94,1006.45666666667,0.32,12.48,307,0.78,0,5.03,38.46,47.56,35.43,47.15
"2017-01-02","Everton","Southampton","H",0,0,"D",17,12,6,3,5,14,10,8,0,1,0,0,"Goodison Park","Mostly cloudy overnight.","partly-cloudy-night",0.14,0,0,0,"",41.77,34.71,38.97,34.71,32.11,0.86,1030.85,2.51,6.53,331,0.19,0,6.22,32.09,41.77,30.13,38.97
"2017-01-02","Man City","Burnley","H",0,0,"D",14,11,3,3,11,11,8,8,4,3,1,0,"City of Manchester Stadium","Mostly cloudy overnight.","partly-cloudy-night",0.14,0,2e-04,0,"",39.24,31.56,38.87,31.56,30.43,0.85,1030.42,1.49,6.73,322,0.12,0,6.22,30.81,39.24,30.81,38.87
"2017-01-02","Middlesbrough","Leicester","D",0,0,"D",9,10,1,4,10,9,2,2,3,0,0,0,"Riverside Stadium","Partly cloudy overnight.","partly-cloudy-night",0.14,1e-04,8e-04,0.26,"snow",38.75,29.94,35.79,29.94,31.2,0.89,1029.67,2.54,8.12,319,0.19,0,6.22,30.56,38.75,28.51,35.79
"2017-01-02","Sunderland","Liverpool","D",1,1,"D",10,21,5,15,10,10,2,5,2,3,0,0,"Stadium of Light","Clear throughout the day.","clear-day",0.14,1e-04,0.002,0.39,"rain",38.8,34.88,36.53,32.56,31.25,0.84,1029.03,2.94,10.53,291,0.24,0,6.22,32.59,38.8,29.82,37.91
"2017-01-02","West Brom","Hull","H",0,1,"A",8,17,5,6,5,4,7,9,0,0,0,0,"The Hawthorns","Partly cloudy overnight.","partly-cloudy-night",0.14,0,8e-04,0,"",38.04,29.72,35.96,29.72,31.33,0.93,1029.96,2.14,6.64,320,0.19,0,6.22,30.67,38.04,29.12,35.96
"2017-01-02","West Ham","Man United","A",0,0,"D",8,13,2,6,9,13,2,1,1,2,1,0,"London Stadium","Clear throughout the day.","clear-day",0.14,1e-04,0.0014,0.22,"rain",41.04,29.54,39.31,29.54,33.53,0.88,1028.27,2.76,9.3,350,0.17,1,6.22,31.38,41.04,31.38,39.31
"2017-01-03","Bournemouth","Arsenal","D",2,0,"H",12,14,6,4,10,12,4,7,3,3,1,0,"Dean Court","Mostly cloudy throughout the day.","partly-cloudy-day",0.17,0,0.001,0,"",43.45,37.74,40.62,33.71,31.52,0.89,1029.66,2.65,10.4,278,0.58,1,6.22,27.53,43.45,27.53,40.62
"2017-01-03","Crystal Palace","Swansea","A",0,1,"A",7,11,3,4,13,14,4,5,2,1,0,0,"Selhurst Park","Partly cloudy throughout the day.","partly-cloudy-night",0.17,1e-04,0.0016,0.25,"rain",41.1,37.14,37.5,33.31,31.53,0.89,1028.18,3.07,10.38,270,0.37,1,6.21,28.54,41.1,28.54,37.5
"2017-01-03","Stoke","Watford","H",1,0,"H",17,9,5,2,10,15,7,6,1,2,0,0,"bet365 Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.17,0,0,0,"",42.13,41.84,40.22,38.34,36.47,0.91,1026.82,3.57,12.27,276,0.82,0,6.22,30.9,42.72,30.9,40.22
"2017-01-04","Tottenham","Chelsea","H",1,0,"H",9,11,2,2,9,8,1,6,3,2,0,0,"White Hart Lane","Mostly cloudy until evening.","partly-cloudy-day",0.21,0,6e-04,0,"",45.06,29.8,42.62,29.8,34.9,0.8,1025.47,3.52,10.26,309,0.65,1,6.22,34.46,45.06,34.46,42.62
"2017-01-14","Burnley","Southampton","H",0,0,"D",9,20,3,5,14,14,2,7,1,2,0,0,"Turf Moor","Light rain overnight.","rain",0.57,5e-04,0.0073,0.61,"rain",41.15,35.64,37.63,35.64,32.93,0.85,1019.11,4.06,9.57,296,0.47,0,6.21,32.09,41.15,28.45,37.63
"2017-01-14","Hull","Bournemouth","H",1,1,"D",14,8,3,6,13,11,4,5,0,1,0,0,"KCOM Stadium","Mostly cloudy overnight.","partly-cloudy-night",0.57,0,0,0,"",41.05,35.01,35.8,30.11,28.99,0.76,1017.05,7.23,13,296,0.12,0,6.22,31.18,41.05,24.48,35.8
"2017-01-14","Leicester","Chelsea","A",0,1,"A",7,8,2,3,8,9,3,5,1,0,0,0,"King Power Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.57,2e-04,0.0019,0.32,"rain",41.55,35.55,38.53,33.15,33.35,0.87,1019.72,4.66,13.96,285,0.48,1,6.16,31.85,41.55,27.22,38.53
"2017-01-14","Sunderland","Stoke","A",1,3,"A",14,14,3,6,16,11,5,2,3,1,0,0,"Stadium of Light","Mostly cloudy overnight.","partly-cloudy-night",0.57,0,0,0,"",40.31,32.87,37.9,32.87,29.73,0.8,1017.56,3.08,13.91,287,0.22,0,6.22,31.13,40.31,28.47,37.9
"2017-01-14","Swansea","Arsenal","A",0,1,"A",12,14,3,6,12,8,3,2,2,0,0,0,"Liberty Stadium","Mostly cloudy starting in the afternoon.","partly-cloudy-night",0.57,0,0,0,"",45.72,43.47,42.23,38.88,37.85,0.87,1023.88,7.38,17.33,287,0.37,1,6.22,35.79,45.72,29.34,42.23
"2017-01-14","Tottenham","West Brom","H",2,0,"H",21,3,11,0,11,12,8,0,0,2,0,0,"White Hart Lane","Mostly cloudy until evening.","partly-cloudy-day",0.57,6e-04,0.007,0.47,"rain",40.14,34.35,38.8,34.35,32.37,0.86,1020.07,3.59,11.13,292,0.39,1,6.19,32.85,40.14,28.75,38.8
"2017-01-14","Watford","Middlesbrough","D",0,0,"D",12,5,5,1,15,15,3,1,3,1,0,0,"Vicarage Road","Partly cloudy until evening.","partly-cloudy-day",0.57,7e-04,0.0093,0.6,"rain",39.25,33.85,38.93,33.85,32.48,0.88,1020.38,3.29,10.63,293,0.39,1,6.17,32.28,39.25,28.61,38.93
"2017-01-14","West Ham","Crystal Palace","H",0,0,"D",14,10,3,1,10,14,2,2,4,2,0,0,"London Stadium","Partly cloudy until evening.","partly-cloudy-day",0.57,6e-04,0.0063,0.44,"rain",40.23,34.45,38.78,34.45,32.26,0.86,1020.12,3.67,11.3,292,0.33,1,6.22,32.87,40.23,28.66,38.78
"2017-01-15","Everton","Man City","H",1,0,"H",6,13,4,5,17,7,3,6,2,2,0,0,"Goodison Park","Light rain in the morning.","rain",0.61,0.0113,0.0428,1,"rain",48.22,47.07,44.87,43.17,45.01,0.96,1022.97,7.47,16.38,299,0.81,0,4.73,42.56,48.22,38.51,44.9
"2017-01-15","Man United","Liverpool","D",0,1,"A",9,13,3,4,17,13,5,7,1,3,0,0,"Old Trafford","Light rain in the morning.","rain",0.61,0.012,0.0351,0.92,"rain",48.57,47.28,48.37,45.41,43.73,0.93,1022.35,4.35,11.08,298,0.89,0,3.49,40.02,48.57,38.75,48.37
"2017-01-21","Bournemouth","Watford","D",0,1,"A",15,10,5,3,6,16,9,4,1,1,0,0,"Dean Court","Mostly cloudy starting in the afternoon.","partly-cloudy-night",0.8,0,0,0,"",37.52,28.32,36.46,28.32,26.77,0.79,1026.95,1.99,8.13,69,0.62,1,6.13,26.72,37.52,26.72,36.46
"2017-01-21","Crystal Palace","Everton","A",0,0,"D",8,16,2,8,10,15,8,7,0,1,0,0,"Selhurst Park","Partly cloudy starting in the evening.","partly-cloudy-night",0.8,0,0,0,"",39,23.96,36.64,23.96,24.86,0.79,1028.02,1.2,8.39,105,0.08,1,5.88,26.51,39,26.51,36.64
"2017-01-21","Liverpool","Swansea","A",0,0,"D",16,6,5,3,7,7,6,3,1,1,0,0,"Anfield","Mostly cloudy throughout the day.","partly-cloudy-night",0.8,0,0,0,"",38.84,32.91,38.8,28.79,32.15,0.87,1028.52,2.46,7.51,119,0.43,1,5.83,30.9,38.84,30.9,38.8
"2017-01-21","Man City","Tottenham","D",0,0,"D",17,6,7,2,10,7,5,4,2,4,0,0,"City of Manchester Stadium","Mostly cloudy throughout the day.","partly-cloudy-night",0.8,0,0,0,"",39.19,33.01,38.92,30.45,32.94,0.84,1028.9,3.15,7.92,110,0.55,1,6.22,34.68,39.19,31.76,38.92
"2017-01-21","Middlesbrough","West Ham","A",1,2,"A",11,13,2,5,7,14,7,5,2,1,0,0,"Riverside Stadium","Foggy in the morning.","fog",0.8,0,0,0,"",38.38,27.89,35.19,27.89,32.91,0.93,1028.52,3.45,10.37,79,0.74,1,3.94,31.09,38.38,29.97,35.95
"2017-01-21","Stoke","Man United","D",1,0,"H",6,25,1,8,12,13,1,7,4,0,0,0,"bet365 Stadium","Mostly cloudy throughout the day.","partly-cloudy-night",0.8,0,0,0,"",37.58,30.66,37.58,30.66,32.31,0.91,1028.67,2.17,8.95,106,0.58,1,4.43,30.12,37.58,27.02,37.58
"2017-01-21","West Brom","Sunderland","H",2,0,"H",14,9,5,3,15,12,1,4,1,1,0,0,"The Hawthorns","Foggy in the morning.","fog",0.8,0,0,0,"",36.97,27.88,36.2,27.88,32.17,0.96,1028.46,2.28,8.04,76,0.66,1,4.95,29.24,36.97,29.21,36.2
"2017-01-22","Arsenal","Burnley","H",0,0,"D",24,13,8,7,12,11,10,4,1,3,1,0,"Emirates Stadium","Foggy starting in the evening.","fog",0.83,0,0,0,"",42.4,26.88,42.4,26.88,28.01,0.88,1027.23,0.4,2.59,157,0.04,1,2.76,24.77,42.4,24.77,42.4
"2017-01-22","Chelsea","Hull","H",1,0,"H",9,9,5,4,12,10,9,7,1,3,0,0,"Stamford Bridge","Foggy starting in the evening.","fog",0.83,0,0,0,"",42.87,26.8,42.87,26.8,27.78,0.87,1027.24,0.34,2.65,158,0.07,1,2.75,24.79,42.87,24.79,42.87
"2017-01-22","Southampton","Leicester","H",2,0,"H",20,11,7,2,8,10,7,2,0,1,0,0,"St Mary's Stadium","Foggy starting in the evening.","fog",0.83,0,0,0,"",45.48,27.68,45.36,27.68,30.01,0.87,1026.79,0.96,5.82,100,0.27,1,2.53,26.05,45.48,26.05,45.36
"2017-01-31","Arsenal","Watford","A",0,2,"A",20,10,5,6,12,15,9,5,3,3,0,0,"Emirates Stadium","Light rain starting in the evening.","rain",0.12,0.0043,0.0318,0.81,"rain",45.66,45.87,44.47,45.18,42.3,0.95,1012.98,4.07,9.24,120,0.99,1,2.39,41.36,46.97,37.79,46.97
"2017-01-31","Bournemouth","Crystal Palace","A",0,0,"D",10,11,2,4,14,23,2,3,0,4,0,0,"Dean Court","Light rain in the morning and evening.","rain",0.12,0.0134,0.0306,0.98,"rain",51.56,48.1,51.56,48.1,49.19,0.97,1011.25,4.05,10.57,154,0.97,1,1.97,47.27,51.65,45.3,51.65
"2017-01-31","Burnley","Leicester","H",0,0,"D",24,13,3,5,4,8,10,2,1,0,0,0,"Turf Moor","Rain starting in the evening.","rain",0.12,0.0079,0.0605,1,"rain",46.01,44.43,45.14,44.43,41.24,0.94,1010.04,5.6,12.55,128,0.93,1,3.02,39.73,46.01,34.52,45.93
"2017-01-31","Liverpool","Chelsea","D",0,1,"A",7,8,3,2,13,8,3,3,2,1,0,0,"Anfield","Light rain starting in the evening.","rain",0.12,0.0039,0.03,0.93,"rain",49.61,46.25,48.81,44.52,44.58,0.95,1007.92,6.17,14.51,143,0.83,1,5.43,43.05,49.61,37.9,48.81
"2017-01-31","Middlesbrough","West Brom","D",1,1,"D",11,16,3,5,12,13,4,2,2,1,0,0,"Riverside Stadium","Light rain overnight.","rain",0.12,0.0026,0.0145,0.85,"rain",46.59,46.62,43.44,44.31,42.9,0.97,1010.92,7.16,13.07,135,0.92,1,3.08,40.51,48.47,35.37,45.51
"2017-01-31","Sunderland","Tottenham","D",0,0,"D",3,14,1,3,9,13,2,12,2,1,0,0,"Stadium of Light","Mostly cloudy throughout the day.","partly-cloudy-day",0.12,8e-04,0.0057,0.66,"rain",42.77,42,42.77,40.01,38.67,0.91,1009.07,4.76,15.42,167,0.82,1,4.53,39.73,42.86,35.42,42.77
"2017-01-31","Swansea","Southampton","H",1,0,"H",11,10,5,2,10,19,5,4,2,0,0,0,"Liberty Stadium","Light rain in the afternoon.","rain",0.12,0.0017,0.0092,1,"rain",53.27,46.84,53.27,45.58,49.38,0.94,1008.07,5.29,19.05,140,0.83,1,3.37,48.28,53.27,48.28,53.27
"2017-02-01","Man United","Hull","D",0,0,"D",15,6,6,2,20,16,7,1,1,4,0,0,"Old Trafford","Light rain in the morning.","rain",0.15,0.004,0.0125,1,"rain",52.2,48.46,52.2,46.09,45.63,0.9,1003.08,3.9,16.45,162,0.65,1,5.18,46.43,52.2,46.09,52.2
"2017-02-01","Stoke","Everton","D",1,1,"D",14,14,7,5,21,12,5,5,1,0,0,0,"bet365 Stadium","Light rain in the morning.","rain",0.15,0.0045,0.0191,0.98,"rain",49.88,47.42,48.14,45.41,45.95,0.94,1003.48,3.28,13.71,159,0.7,1,5.38,45.81,49.88,45.6,48.14
"2017-02-01","West Ham","Man City","A",0,3,"A",6,11,1,4,11,14,2,4,3,3,0,0,"London Stadium","Foggy in the morning.","fog",0.15,0.0034,0.0137,0.75,"rain",51.1,48.77,51.1,46.12,48.43,0.94,1006.83,4.13,11.24,176,0.91,1,4.24,47.21,51.1,46.29,51.1
"2017-02-04","Chelsea","Arsenal","H",1,0,"H",13,9,6,5,14,8,10,13,1,1,0,0,"Stamford Bridge","Partly cloudy throughout the day.","partly-cloudy-night",0.27,9e-04,0.0074,0.52,"rain",48.1,38.4,48.1,38.4,37.79,0.87,997.3,0.92,7.54,195,0.37,1,6.2,37.6,48.1,37.6,48.1
"2017-02-04","Crystal Palace","Sunderland","A",0,4,"A",21,10,9,7,8,8,6,1,3,3,0,0,"Selhurst Park","Partly cloudy throughout the day.","partly-cloudy-night",0.27,0.001,0.0095,0.6,"rain",47.4,37.84,47.4,37.84,37.97,0.89,997.33,0.74,7.28,196,0.36,1,6.2,37.18,47.4,37.18,47.4
"2017-02-04","Everton","Bournemouth","H",3,0,"H",15,18,10,8,14,4,4,8,3,1,0,0,"Goodison Park","Partly cloudy overnight.","partly-cloudy-night",0.27,0.0011,0.0195,0.72,"rain",46.26,35.8,44.05,33.53,35.76,0.84,993.77,3.82,13.54,179,0.21,1,6.21,35.68,46.26,30.89,44.05
"2017-02-04","Hull","Liverpool","H",1,0,"H",7,22,4,5,9,12,1,15,2,1,0,0,"KCOM Stadium","Foggy overnight.","fog",0.27,0.0014,0.0172,0.7,"rain",45.64,34.59,42.87,29.86,36.58,0.88,994.63,5.72,26.64,196,0.27,1,5.72,34.59,45.64,29.15,42.87
"2017-02-04","Southampton","West Ham","A",1,2,"A",21,6,7,4,12,15,3,2,0,2,0,0,"St Mary's Stadium","Light rain starting in the evening.","rain",0.27,0.0039,0.0313,0.84,"rain",48.24,35.95,48.24,35.95,38.22,0.88,997.04,1.14,7.83,199,0.52,1,6.14,38.05,48.24,38.05,48.24
"2017-02-04","Tottenham","Middlesbrough","H",0,0,"D",17,8,5,0,8,11,11,2,0,1,0,0,"White Hart Lane","Partly cloudy until afternoon.","partly-cloudy-day",0.27,7e-04,0.0063,0.46,"rain",47.8,38.27,47.8,38.27,37.83,0.88,997.33,0.97,9.27,201,0.33,1,6.18,37.38,47.8,37.36,47.8
"2017-02-04","Watford","Burnley","H",2,0,"H",16,11,7,7,12,10,3,6,5,0,0,1,"Vicarage Road","Partly cloudy until afternoon.","partly-cloudy-day",0.27,4e-04,0.0022,0.31,"rain",47.61,37.24,47.61,37.24,37.14,0.89,997.25,1.15,8.53,197,0.41,1,6.16,36.14,47.61,36.14,47.61
"2017-02-04","West Brom","Stoke","H",1,0,"H",16,12,4,2,6,13,5,6,2,2,0,0,"The Hawthorns","Partly cloudy until afternoon.","partly-cloudy-day",0.27,3e-04,0.0064,0.62,"rain",45.36,32.39,44.3,32.39,35.44,0.9,995.9,2.53,8.69,183,0.35,1,6.16,33.77,45.36,33.52,44.3
"2017-02-05","Leicester","Man United","A",0,2,"A",11,15,1,9,12,13,10,3,2,4,0,0,"King Power Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.3,1e-04,0.0013,0.28,"rain",42.16,29.04,42.16,29.04,35.84,0.91,1004.42,0.41,9.23,28,0.59,1,5.14,33.57,42.16,33.57,42.16
