"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipIntensityMaxTime","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipType","daily.precipAccumulation"
2017-09-11,"Partly cloudy until evening.","partly-cloudy-day",2017-09-11 06:30:27,2017-09-11 19:25:38,0.68,0.0022,0.0113,2017-09-11 17:00:00,0.56,65.52,1505134800,50.85,1505196000,65.52,1505134800,50.85,1505196000,50.9,0.79,993.78,6.71,19.54,1505131200,246,0.47,4,1505131200,6.22,52.27,2017-09-11 04:00:00,65.52,2017-09-11 14:00:00,52.27,2017-09-11 04:00:00,65.52,2017-09-11 14:00:00,"1718-209","London","West Ham",51.53861111,-0.01638889,"rain",
2018-03-10,"Light rain in the morning.","rain",2018-03-10 06:36:55,2018-03-10 18:04:42,0.78,0.014,0.0562,2018-03-10 03:00:00,0.93,56.81,1520686800,38.48,1520748000,56.81,1520686800,38.48,1520748000,46.37,0.89,991.38,2.17,12.35,1520683200,161,0.66,2,1520676000,5.55,43.21,2018-03-10 01:00:00,56.81,2018-03-10 13:00:00,41.14,2018-03-10 00:00:00,56.81,2018-03-10 13:00:00,"1718-210","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-12-10,"Foggy starting in the afternoon, continuing until evening.","fog",2017-12-10 08:15:37,2017-12-10 15:51:27,0.75,0,6e-04,2017-12-10 14:00:00,0,34.6,1512910800,29.89,1512972000,34.26,1512918000,27.04,1512968400,29.15,0.85,984.56,1.7,9.35,1512900000,49,0.48,0,1512864000,5.3,31.35,2017-12-10 04:00:00,34.6,2017-12-10 13:00:00,29.09,2017-12-10 10:00:00,34.26,2017-12-10 15:00:00,"1718-211","Trafford","Man United",53.46305556,-2.29138889,,
2018-05-13,"Partly cloudy in the morning.","partly-cloudy-night",2018-05-13 05:13:19,2018-05-13 21:00:28,0.92,0.0013,0.0116,2018-05-13 01:00:00,0.69,63.96,1526223600,40.38,1526270400,63.96,1526223600,40.38,1526270400,43.1,0.67,1015.05,2.39,9.51,1526216400,299,0.29,6,1526209200,6.22,47.08,2018-05-13 06:00:00,63.96,2018-05-13 16:00:00,47.08,2018-05-13 06:00:00,63.96,2018-05-13 16:00:00,"1718-212","Trafford","Man United",53.46305556,-2.29138889,"rain",
2018-04-29,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-04-29 05:39:38,2018-04-29 20:35:45,0.48,1e-04,7e-04,2018-04-29 06:00:00,0.12,50.2,1525003200,38.6,1525064400,50.2,1525003200,36.5,1525064400,36.65,0.72,1014.96,3.92,11.94,1525021200,42,0.75,4,1524996000,6.19,40.83,2018-04-29 06:00:00,50.2,2018-04-29 13:00:00,39.56,2018-04-29 23:00:00,50.2,2018-04-29 13:00:00,"1718-213","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-12-13,"Rain in the afternoon and evening.","rain",2017-12-13 08:18:41,2017-12-13 15:51:06,0.85,0.0108,0.0776,2017-12-13 13:00:00,0.91,42.63,1513162800,35.72,1513198800,38.81,1513162800,31.14,1513213200,36.47,0.89,992.66,3.54,11.2,1513177200,233,0.68,0,1513123200,5.84,35.72,2017-12-13 21:00:00,42.63,2017-12-13 11:00:00,32.16,2017-12-13 21:00:00,39.63,2017-12-13 06:00:00,"1718-214","Trafford","Man United",53.46305556,-2.29138889,"rain",
2018-04-15,"Partly cloudy throughout the day.","partly-cloudy-day",2018-04-15 06:10:16,2018-04-15 20:10:14,0.97,0.0013,0.0182,2018-04-15 19:00:00,0.82,56.52,1523804400,48.45,1523858400,56.52,1523804400,47.19,1523862000,47.09,0.83,1007.75,4.08,13.58,1523786400,133,0.4,4,1523786400,5.64,48.75,2018-04-15 05:00:00,56.52,2018-04-15 16:00:00,48.26,2018-04-15 06:00:00,56.52,2018-04-15 16:00:00,"1718-215","Trafford","Man United",53.46305556,-2.29138889,"rain",
2018-03-31,"Overcast throughout the day.","cloudy",2018-03-31 06:45:52,2018-03-31 19:42:59,0.51,0.0037,0.0195,2018-03-31 03:00:00,0.86,43.65,1522497600,36.03,1522558800,39.41,1522504800,36.03,1522558800,36.13,0.82,1000.26,6.1,16.37,1522497600,22,0.96,3,1522494000,6.08,39.49,2018-03-31 04:00:00,43.65,2018-03-31 13:00:00,34.31,2018-03-31 05:00:00,39.41,2018-03-31 15:00:00,"1718-216","Trafford","Man United",53.46305556,-2.29138889,"rain",
2018-02-25,"Mostly cloudy overnight.","partly-cloudy-night",2018-02-25 07:07:16,2018-02-25 17:40:03,0.34,0,0,,0,42.04,1519567200,30.44,1519606800,39.2,1519567200,26.6,1519596000,25.67,0.67,1030.07,4.65,13.77,1519560000,96,0.11,2,1519556400,6.22,30.77,2018-02-25 23:00:00,42.04,2018-02-25 14:00:00,26.6,2018-02-25 22:00:00,39.2,2018-02-25 14:00:00,"1718-217","Trafford","Man United",53.46305556,-2.29138889,,
2018-02-03,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-02-03 07:51:52,2018-02-03 16:56:38,0.61,0.0057,0.0121,2018-02-03 14:00:00,0.86,39.17,1517670000,33.07,1517731200,39.17,1517670000,33.07,1517731200,34.8,0.9,1008.07,0.4,4.42,1517673600,62,0.84,1,1517655600,5.59,35.95,2018-02-03 09:00:00,39.17,2018-02-03 15:00:00,35.95,2018-02-03 09:00:00,39.17,2018-02-03 15:00:00,"1718-218","Trafford","Man United",53.46305556,-2.29138889,"rain",
2018-01-15,"Light rain until afternoon.","rain",2018-01-15 08:18:05,2018-01-15 16:21:15,0.95,0.014,0.0368,2018-01-15 04:00:00,0.9,48.36,1516006800,37.93,1516086000,47.04,1516010400,32.41,1516089600,40.87,0.88,993.11,5.05,15.97,1515985200,233,0.83,0,1515974400,5.39,40.85,2018-01-15 00:00:00,48.36,2018-01-15 09:00:00,35.57,2018-01-15 00:00:00,47.04,2018-01-15 10:00:00,"1718-219","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-12-30,"Light rain in the morning.","rain",2017-12-30 08:26:27,2017-12-30 15:59:30,0.4,0.0116,0.0828,2017-12-30 03:00:00,1,50.26,1514638800,45.88,1514678400,50.26,1514638800,42.54,1514682000,39.46,0.82,991.99,3.28,17.33,1514638800,232,0.56,0,1514592000,5.67,36.49,2017-12-30 03:00:00,50.26,2017-12-30 13:00:00,33.27,2017-12-30 03:00:00,50.26,2017-12-30 13:00:00,"1718-220","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-12-26,"Mostly cloudy in the morning.","partly-cloudy-night",2017-12-26 08:26:10,2017-12-26 15:55:59,0.26,0.0083,0.0427,2017-12-26 01:00:00,1,42.6,1514296800,36.54,1514361600,42.6,1514296800,30.46,1514361600,34.99,0.85,991.29,1.79,13.08,1514246400,241,0.48,0,1514246400,5.93,37.45,2017-12-26 09:00:00,42.6,2017-12-26 14:00:00,34.1,2017-12-26 09:00:00,42.6,2017-12-26 14:00:00,"1718-221","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-08-13,"Clear throughout the day.","clear-day",2017-08-13 05:47:17,2017-08-13 20:43:29,0.69,0,0,,0,68.76,1502636400,56.16,1502694000,68.76,1502636400,56.16,1502694000,47.76,0.69,1020.6,0.52,5.44,1502625600,239,0.1,6,1502625600,6.13,47.23,2017-08-13 06:00:00,68.76,2017-08-13 16:00:00,47.23,2017-08-13 06:00:00,68.76,2017-08-13 16:00:00,"1718-222","Trafford","Man United",53.46305556,-2.29138889,,
2017-08-26,"Mostly cloudy in the morning.","partly-cloudy-night",2017-08-26 06:09:59,2017-08-26 20:14:50,0.16,0,0,,0,69.68,1503756000,48.47,1503810000,69.68,1503756000,48.47,1503810000,54.29,0.76,1016.78,1.59,9.6,1503759600,282,0.42,5,1503748800,6.22,54.52,2017-08-26 23:00:00,69.68,2017-08-26 15:00:00,54.52,2017-08-26 23:00:00,69.68,2017-08-26 15:00:00,"1718-223","Trafford","Man United",53.46305556,-2.29138889,,
2017-09-17,"Mostly cloudy until afternoon.","partly-cloudy-day",2017-09-17 06:48:03,2017-09-17 19:21:49,0.91,6e-04,0.0034,2017-09-17 08:00:00,0.46,61.87,1505660400,50.17,1505710800,61.87,1505660400,50.17,1505710800,48.71,0.83,1015.28,2.2,8.11,1505664000,352,0.52,3,1505646000,6.06,47.26,2017-09-17 00:00:00,61.87,2017-09-17 16:00:00,47.26,2017-09-17 00:00:00,61.87,2017-09-17 16:00:00,"1718-224","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-09-30,"Light rain in the afternoon and overnight.","rain",2017-09-30 07:10:41,2017-09-30 18:49:50,0.32,0.0051,0.0225,2017-09-30 15:00:00,0.89,57.63,1506776400,54.98,1506801600,57.63,1506776400,54.98,1506801600,49.52,0.87,1013.55,3.46,9.13,1506765600,181,0.47,2,1506765600,5.73,48.76,2017-09-30 01:00:00,57.63,2017-09-30 14:00:00,46.73,2017-09-30 06:00:00,57.63,2017-09-30 14:00:00,"1718-225","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-10-28,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-10-28 08:02:14,2017-10-28 17:45:58,0.27,0.0016,0.0107,2017-10-28 16:00:00,0.6,56.12,1509213600,50.03,1509264000,56.12,1509213600,50.03,1509264000,49.82,0.89,1025.09,6.33,20.9,1509220800,277,0.87,1,1509184800,5.83,47.41,2017-10-28 01:00:00,56.71,2017-10-28 23:00:00,46.78,2017-10-28 03:00:00,56.71,2017-10-28 23:00:00,"1718-226","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-11-18,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-11-18 07:42:12,2017-11-18 16:09:29,0.01,0,0,,0,49.66,1511006400,33.23,1511078400,47.47,1511010000,33.23,1511078400,39.56,0.79,1021.33,3.53,10.98,1511006400,280,0.8,1,1511002800,6.22,42.72,2017-11-18 23:00:00,49.66,2017-11-18 12:00:00,41.26,2017-11-18 01:00:00,47.47,2017-11-18 13:00:00,"1718-227","Trafford","Man United",53.46305556,-2.29138889,,
2017-11-25,"Light rain until afternoon, starting again overnight.","rain",2017-11-25 07:54:26,2017-11-25 16:01:03,0.22,0.0095,0.0306,2017-11-25 10:00:00,1,41.97,1511614800,37.04,1511647200,38.44,1511618400,34.83,1511661600,34.16,0.86,1014.61,3.04,13.48,1511614800,275,0.62,1,1511611200,6,35.12,2017-11-25 03:00:00,41.97,2017-11-25 13:00:00,33.54,2017-11-25 05:00:00,38.44,2017-11-25 14:00:00,"1718-228","Trafford","Man United",53.46305556,-2.29138889,"rain",
2017-08-12,"Partly cloudy throughout the day.","partly-cloudy-day",2017-08-12 05:43:21,2017-08-12 20:30:07,0.66,1e-04,0.0011,2017-08-12 07:00:00,0.18,69.93,1502557200,53.71,1502600400,69.93,1502557200,53.71,1502600400,56.45,0.75,1015.72,4.22,11.5,1502539200,268,0.67,5,1502539200,6.16,61.53,2017-08-12 06:00:00,69.93,2017-08-12 18:00:00,61.54,2017-08-12 00:00:00,69.93,2017-08-12 18:00:00,"1718-229","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2017-08-26,"Partly cloudy in the morning.","partly-cloudy-day",2017-08-26 06:05:36,2017-08-26 20:01:35,0.16,0,0,,0,76.55,1503759600,58.41,1503810000,76.55,1503759600,58.41,1503810000,55.96,0.72,1016.2,0.63,6.05,1503752400,293,0.33,6,1503748800,6.22,56.59,2017-08-26 04:00:00,76.55,2017-08-26 16:00:00,56.59,2017-08-26 04:00:00,76.55,2017-08-26 16:00:00,"1718-230","London","Crystal Palace",51.39833333,-0.08555556,,
2017-09-16,"Partly cloudy throughout the day.","partly-cloudy-day",2017-09-16 06:38:43,2017-09-16 19:14:15,0.87,0.0015,0.0113,2017-09-16 20:00:00,0.43,57.99,1505570400,47.61,1505613600,57.99,1505570400,47.61,1505613600,47.77,0.87,1011.84,1.29,7.93,1505570400,318,0.38,4,1505559600,5.97,45.11,2017-09-16 07:00:00,57.99,2017-09-16 15:00:00,45.11,2017-09-16 07:00:00,57.99,2017-09-16 15:00:00,"1718-231","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2017-10-14,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-10-14 07:24:02,2017-10-14 18:10:43,0.82,0,0,,0,66.64,1507982400,53.19,1508040000,66.66,1507982400,53.19,1508040000,57.6,0.86,1023.84,3.28,8.7,1507935600,215,0.73,2,1507978800,6.08,55.88,2017-10-14 23:00:00,66.64,2017-10-14 13:00:00,55.88,2017-10-14 23:00:00,66.66,2017-10-14 13:00:00,"1718-232","London","Crystal Palace",51.39833333,-0.08555556,,
2017-10-28,"Mostly cloudy starting in the evening.","partly-cloudy-night",2017-10-28 07:48:14,2017-10-28 17:42:20,0.27,1e-04,0.0014,2017-10-28 08:00:00,0.32,60.18,1509202800,54.64,1509224400,60.18,1509202800,54.64,1509224400,46.3,0.87,1026.89,3.85,12.86,1509224400,265,0.2,2,1509192000,5.93,41.37,2017-10-28 02:00:00,60.18,2017-10-28 16:00:00,41.37,2017-10-28 02:00:00,60.18,2017-10-28 16:00:00,"1718-233","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2017-11-18,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-11-18 07:25:02,2017-11-18 16:09:00,0.01,0.0028,0.0142,2017-11-18 18:00:00,0.71,47.61,1511020800,36.52,1511078400,46.82,1511020800,36.52,1511078400,40.34,0.88,1023.06,2.81,8.78,1511006400,259,0.74,1,1510999200,5.56,39.12,2017-11-18 05:00:00,47.61,2017-11-18 16:00:00,37.06,2017-11-18 06:00:00,46.82,2017-11-18 16:00:00,"1718-234","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2017-11-25,"Partly cloudy in the morning.","partly-cloudy-night",2017-11-25 07:36:20,2017-11-25 16:01:30,0.22,1e-04,0.0011,2017-11-25 11:00:00,0.19,44.03,1511618400,35.88,1511683200,40.16,1511618400,32.15,1511676000,31.93,0.83,1016.5,3.36,13.24,1511622000,273,0.22,1,1511607600,5.89,30.5,2017-11-25 02:00:00,44.03,2017-11-25 14:00:00,30.5,2017-11-25 02:00:00,40.16,2017-11-25 14:00:00,"1718-235","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2017-12-09,"Partly cloudy starting in the afternoon.","partly-cloudy-night",2017-12-09 07:55:00,2017-12-09 15:53:32,0.72,0,0,,0,38.66,1512824400,32.15,1512860400,37.27,1512831600,29.78,1512892800,28.62,0.82,1015.1,3.13,8.82,1512777600,261,0.17,1,1512820800,6.22,29.93,2017-12-09 08:00:00,38.66,2017-12-09 13:00:00,25.77,2017-12-09 08:00:00,37.27,2017-12-09 15:00:00,"1718-236","London","Crystal Palace",51.39833333,-0.08555556,,
2017-12-12,"Light rain overnight.","rain",2017-12-12 07:58:02,2017-12-12 15:53:11,0.82,8e-04,0.0109,2017-12-12 23:00:00,0.68,38.01,1513087200,37.53,1513108800,35.83,1513087200,35.39,1513112400,30.06,0.88,1007.16,2.06,8.76,1513116000,224,0.23,1,1513080000,6.11,26.73,2017-12-12 07:00:00,41.28,2017-12-12 23:00:00,26.73,2017-12-12 07:00:00,37.94,2017-12-12 23:00:00,"1718-237","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2017-12-28,"Partly cloudy overnight.","partly-cloudy-night",2017-12-28 08:06:38,2017-12-28 15:59:46,0.33,0,4e-04,2017-12-28 14:00:00,0,40.77,1514469600,29.09,1514509200,37.96,1514469600,29.09,1514509200,30.07,0.86,1003.49,2.83,7.83,1514419200,260,0.02,1,1514462400,6.22,30.3,2017-12-28 23:00:00,40.77,2017-12-28 14:00:00,27.65,2017-12-28 06:00:00,37.96,2017-12-28 14:00:00,"1718-238","London","Crystal Palace",51.39833333,-0.08555556,,
2018-02-04,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-02-04 07:34:41,2018-02-04 16:56:23,0.64,1e-04,0.001,2018-02-04 00:00:00,0.25,40.92,1517756400,33.02,1517814000,36.44,1517756400,28.45,1517817600,31.9,0.8,1023.64,5.39,13.78,1517742000,29,0.7,1,1517738400,6.21,34.32,2018-02-04 22:00:00,40.92,2018-02-04 15:00:00,30.3,2018-02-04 22:00:00,36.44,2018-02-04 15:00:00,"1718-239","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2018-05-13,"Partly cloudy until evening.","partly-cloudy-day",2018-05-13 05:13:09,2018-05-13 20:43:00,0.92,0,7e-04,2018-05-13 00:00:00,0,62.99,1526227200,47.12,1526274000,62.99,1526227200,46.32,1526274000,45.54,0.75,1014.8,1.28,7.29,1526227200,295,0.44,7,1526209200,5.65,46.46,2018-05-13 05:00:00,62.99,2018-05-13 17:00:00,46.46,2018-05-13 05:00:00,62.99,2018-05-13 17:00:00,"1718-240","London","Crystal Palace",51.39833333,-0.08555556,,
2018-04-28,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-04-28 05:39:11,2018-04-28 20:18:49,0.45,0.0029,0.0109,2018-04-28 05:00:00,0.65,47.76,1524927600,44.03,1524978000,47.76,1524927600,42.5,1524985200,45.84,0.94,1009.17,2.55,7.74,1524891600,340,0.84,4,1524909600,5.33,45.55,2018-04-28 23:00:00,50.15,2018-04-28 01:00:00,44.41,2018-04-28 22:00:00,50.15,2018-04-28 01:00:00,"1718-241","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2018-04-14,"Mostly cloudy in the morning.","partly-cloudy-night",2018-04-14 06:07:50,2018-04-14 19:55:29,0.94,0,0,,0,64.18,1523718000,48.53,1523768400,64.18,1523718000,48.53,1523768400,46.21,0.77,1015.89,1.61,7.93,1523725200,140,0.43,5,1523703600,4.54,45.23,2018-04-14 07:00:00,64.18,2018-04-14 16:00:00,45.23,2018-04-14 07:00:00,64.18,2018-04-14 16:00:00,"1718-242","London","Crystal Palace",51.39833333,-0.08555556,,
2018-03-31,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-03-31 06:38:58,2018-03-31 19:32:15,0.51,8e-04,0.0054,2018-03-31 20:00:00,0.57,46.46,1522512000,39.13,1522555200,46.22,1522508400,36.34,1522551600,38.51,0.87,996.95,2.1,10.75,1522530000,250,0.82,4,1522497600,6.16,39.12,2018-03-31 02:00:00,46.46,2018-03-31 17:00:00,36.09,2018-03-31 02:00:00,46.22,2018-03-31 16:00:00,"1718-243","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2018-03-05,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-03-05 06:37:54,2018-03-05 17:48:35,0.62,9e-04,0.0074,2018-03-05 23:00:00,0.46,48.55,1520254800,41.4,1520319600,46.6,1520251200,39.84,1520319600,40.97,0.88,988.49,3.62,9.6,1520262000,157,0.61,2,1520247600,6.1,40.41,2018-03-05 05:00:00,48.55,2018-03-05 13:00:00,38.36,2018-03-05 06:00:00,46.6,2018-03-05 12:00:00,"1718-244","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2018-02-25,"Mostly cloudy overnight.","partly-cloudy-night",2018-02-25 06:55:07,2018-02-25 17:34:33,0.34,0,0,,0,39.16,1519567200,30.14,1519632000,33.89,1519567200,24.47,1519632000,22.69,0.64,1027.61,5.42,15.89,1519556400,71,0.11,2,1519556400,6.22,30.24,2018-02-25 07:00:00,39.16,2018-02-25 14:00:00,26.26,2018-02-25 07:00:00,33.89,2018-02-25 14:00:00,"1718-245","London","Crystal Palace",51.39833333,-0.08555556,,
2017-12-31,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-31 08:06:43,2017-12-31 16:02:31,0.44,0.0061,0.0315,2017-12-31 16:00:00,0.74,54.03,1514703600,41.88,1514786400,54.03,1514703600,38.11,1514779200,47,0.88,995,7.46,21.52,1514707200,226,0.68,1,1514721600,5.81,44.89,2017-12-31 23:00:00,54.51,2017-12-31 06:00:00,40.33,2017-12-31 23:00:00,54.51,2017-12-31 06:00:00,"1718-246","London","Crystal Palace",51.39833333,-0.08555556,"rain",
2018-01-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-01-13 08:01:25,2018-01-13 16:18:50,0.89,0,0,,0,44.55,1515844800,39.02,1515902400,42,1515844800,37.26,1515895200,37.7,0.85,1020.17,3.94,10.4,1515844800,132,0.87,1,1515841200,5.91,40.02,2018-01-13 23:00:00,44.55,2018-01-13 12:00:00,37.67,2018-01-13 21:00:00,42,2018-01-13 12:00:00,"1718-247","London","Crystal Palace",51.39833333,-0.08555556,,
2017-12-13,"Light rain in the afternoon.","rain",2017-12-13 08:24:56,2017-12-13 15:39:29,0.85,0.0019,0.0323,2017-12-13 13:00:00,1,42.39,1513162800,33.92,1513224000,40.92,1513155600,27.25,1513202400,35.42,0.89,987.47,4.34,11.44,1513188000,255,0.39,0,1513123200,6.22,34.34,2017-12-13 23:00:00,42.39,2017-12-13 11:00:00,27.25,2017-12-13 22:00:00,40.92,2017-12-13 09:00:00,"1718-248","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2018-01-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-01-13 08:25:05,2018-01-13 16:07:26,0.89,0,0,,0,42.24,1515848400,38.14,1515913200,39.15,1515866400,34.9,1515916800,37.37,0.86,1018.55,4.15,12.33,1515844800,156,0.73,0,1515801600,5.93,40.26,2018-01-13 23:00:00,42.24,2018-01-13 13:00:00,36.86,2018-01-13 23:00:00,40.77,2018-01-13 00:00:00,"1718-249","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,
2017-11-25,"Mostly cloudy starting in the evening.","partly-cloudy-night",2017-11-25 07:59:17,2017-11-25 15:50:50,0.22,1e-04,0.0023,2017-11-25 12:00:00,0.28,39.64,1511614800,35.21,1511679600,36.4,1511622000,30.28,1511679600,32.23,0.86,1010.13,4.81,11.95,1511636400,268,0.35,0,1511568000,6.22,32.74,2017-11-25 01:00:00,39.64,2017-11-25 13:00:00,28.96,2017-11-25 08:00:00,36.4,2017-11-25 15:00:00,"1718-250","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2017-11-04,"Partly cloudy in the morning.","partly-cloudy-day",2017-11-04 07:18:08,2017-11-04 16:24:31,0.52,5e-04,0.0069,2017-11-04 05:00:00,0.6,50.48,1509804000,37.2,1509868800,50.48,1509804000,32.42,1509861600,41.66,0.84,1001.43,2.16,9.1,1509796800,271,0.3,1,1509789600,6.22,39.71,2017-11-04 23:00:00,50.48,2017-11-04 14:00:00,38.41,2017-11-04 22:00:00,50.48,2017-11-04 14:00:00,"1718-251","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2017-10-21,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-10-21 07:49:31,2017-10-21 17:54:50,0.06,0.0043,0.042,2017-10-21 03:00:00,1,56.41,1508590800,50.08,1508641200,56.41,1508590800,50.08,1508641200,49.49,0.88,991.49,3.78,14.71,1508598000,170,0.61,1,1508580000,5.55,50.53,2017-10-21 00:00:00,56.41,2017-10-21 14:00:00,50.53,2017-10-21 00:00:00,56.41,2017-10-21 14:00:00,"1718-252","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2017-10-01,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-10-01 07:10:36,2017-10-01 18:43:53,0.35,7e-04,0.0055,2017-10-01 10:00:00,0.96,62.07,1506870000,53.58,1506920400,62.07,1506870000,53.58,1506920400,50.53,0.9,1003.15,2.34,15.52,1506895200,205,0.56,2,1506852000,5.39,41.91,2017-10-01 00:00:00,62.07,2017-10-01 16:00:00,41.91,2017-10-01 00:00:00,62.07,2017-10-01 16:00:00,"1718-253","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2017-09-16,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-09-16 06:42:40,2017-09-16 19:22:35,0.87,0.0013,0.0084,2017-09-16 16:00:00,0.49,54.22,1505574000,48.98,1505602800,54.22,1505574000,48.98,1505602800,47.4,0.87,1012.82,2.89,8.61,1505570400,328,0.53,3,1505559600,6.19,48.35,2017-09-16 08:00:00,54.22,2017-09-16 16:00:00,47.4,2017-09-16 07:00:00,54.22,2017-09-16 16:00:00,"1718-254","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2017-08-26,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-08-26 06:03:45,2017-08-26 20:15:43,0.16,0,0,,0,67.26,1503763200,52.13,1503799200,67.26,1503763200,52.13,1503799200,53.22,0.79,1014.86,1.61,9.13,1503759600,273,0.43,4,1503745200,6.21,54.7,2017-08-26 04:00:00,67.26,2017-08-26 17:00:00,54.7,2017-08-26 04:00:00,67.26,2017-08-26 17:00:00,"1718-255","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,
2017-08-13,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2017-08-13 05:39:24,2017-08-13 20:46:01,0.69,0,0,,0,64.72,1502629200,54.5,1502683200,64.72,1502629200,54.5,1502683200,47.39,0.74,1019.28,1.46,6.48,1502618400,270,0.26,5,1502622000,6.22,46.26,2017-08-13 06:00:00,64.72,2017-08-13 14:00:00,46.26,2017-08-13 06:00:00,64.72,2017-08-13 14:00:00,"1718-256","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,
2017-12-09,"Clear throughout the day.","clear-day",2017-12-09 08:20:32,2017-12-09 15:40:17,0.72,0,0,,0,35.98,1512828000,26.92,1512892800,32.27,1512828000,26.92,1512892800,26.24,0.81,1009.97,4.33,10.82,1512777600,274,,0,1512777600,6.22,27.97,2017-12-09 23:00:00,35.98,2017-12-09 14:00:00,24.44,2017-12-09 08:00:00,32.27,2017-12-09 14:00:00,"1718-257","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,
2018-05-13,"Light rain in the morning.","rain",2018-05-13 05:03:38,2018-05-13 21:04:48,0.92,0.0121,0.0507,2018-05-13 01:00:00,1,62.34,1526223600,39.27,1526270400,62.34,1526223600,39.27,1526270400,46.37,0.78,1013.74,1.48,7.43,1526227200,299,0.54,6,1526212800,4.79,47.97,2018-05-13 23:00:00,62.34,2018-05-13 16:00:00,47.97,2018-05-13 23:00:00,62.34,2018-05-13 16:00:00,"1718-258","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,"rain",
2018-04-28,"Mostly cloudy until evening.","partly-cloudy-day",2018-04-28 05:33:57,2018-04-28 20:36:20,0.45,0,0,,0,49.06,1524924000,38.46,1524974400,48.89,1524916800,38.46,1524974400,38.3,0.84,1013.12,1.96,9.84,1524931200,25,0.62,5,1524913200,6.08,35.58,2018-04-28 03:00:00,49.06,2018-04-28 15:00:00,35.58,2018-04-28 03:00:00,48.89,2018-04-28 13:00:00,"1718-259","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,
